sample	Genome	Mean	Relative_Abundance_Perc	Trimmed_Mean	Covered_Bases	Variance	Length	Read_Count	Reads_per_base	RPKM	TPM
4_depth10000000_spike0.00000_and_mock-primaryseq_via_minimap2-sr	Trichoderma_reesei_primary	0.005886864	0.0015673771	0	2518	0.17016539	3756989	617	0.00016422725	4.5609818	18384.238
4_depth10000000_spike0.00000_and_mock-primaryseq_via_minimap2-sr	Haloarcula_hispanica_other	0.031039735	0.008264327	0	598	2.3445194	871226	332	0.0003810722	10.583281	42658.688
4_depth10000000_spike0.00000_and_mock-primaryseq_via_minimap2-sr	Salinibacter_ruber_primary	0.6189038	0.1647831	0	2804	1333.2097	3551823	28476	0.008017291	222.65924	897486.56
4_depth10000000_spike0.00000_and_spike-allseqs_via_bwa-mem	unmapped	NA	99.55332	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00000_and_spike-allseqs_via_bwa-mem	Haloarcula_hispanica	0.036140118	0.011801951	0	4057	2.6376147	3896891	2404	0.000616902	6.9120674	28414.785
4_depth10000000_spike0.00000_and_spike-allseqs_via_bwa-mem	Salinibacter_ruber	1.315431	0.42956838	0	10892	3688.743	3587328	74325	0.020718763	232.14299	954315.7
4_depth10000000_spike0.00000_and_spike-allseqs_via_bwa-mem	Trichoderma_reesei	0.016251268	0.005307029	0	43070	0.6398834	33395712	12521	0.00037492838	4.200878	17269.373
4_depth10000000_spike0.00000_and_spike-primaryseq_via_bwa-mem	unmapped	NA	99.55332	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00000_and_spike-primaryseq_via_bwa-mem	Trichoderma_reesei_other	0.016927516	0.0052177194	0	38408	0.6828593	29638724	11427	0.00038554292	4.3198085	16742.232
4_depth10000000_spike0.00000_and_spike-primaryseq_via_bwa-mem	Haloarcula_hispanica_primary	0.02787856	0.0085932575	0	2782	1.960092	3025665	1635	0.00054037705	6.054645	23465.914
4_depth10000000_spike0.00000_and_spike-primaryseq_via_bwa-mem	Salinibacter_ruber_other	0	0	0	0	0	35505	0	0	0	0
4_depth10000000_spike0.00000_and_spike-primaryseq_via_bwa-mem	Trichoderma_reesei_primary	0.010964803	0.0033797792	0	4696	0.30164286	3756989	1099	0.0002925215	3.2775514	12702.769
4_depth10000000_spike0.00000_and_spike-primaryseq_via_bwa-mem	Haloarcula_hispanica_other	0.06490043	0.020004839	0	1274	4.9520826	871226	772	0.0008861076	9.928377	38479.29
4_depth10000000_spike0.00000_and_spike-primaryseq_via_bwa-mem	Salinibacter_ruber_primary	1.3284557	0.40948176	0	10892	3725.2332	3551823	74317	0.020923622	234.43834	908609.8
4_depth10000000_spike0.00000_and_assembly-allseqs_via_bwa-mem	unmapped	NA	99.55332	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00000_and_assembly-allseqs_via_bwa-mem	Haloarcula_hispanica	0.036140118	0.011801951	0	4057	2.6376147	3896891	2404	0.000616902	6.9120674	28414.785
4_depth10000000_spike0.00000_and_assembly-allseqs_via_bwa-mem	Salinibacter_ruber	1.315431	0.42956838	0	10892	3688.743	3587328	74325	0.020718763	232.14299	954315.7
4_depth10000000_spike0.00000_and_assembly-allseqs_via_bwa-mem	Trichoderma_reesei	0.016251268	0.005307029	0	43070	0.6398834	33395712	12521	0.00037492838	4.200878	17269.373
4_depth10000000_spike0.00000_and_assembly-primaryseq_via_bwa-mem	unmapped	NA	99.55332	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00000_and_assembly-primaryseq_via_bwa-mem	Trichoderma_reesei_other	0.016927516	0.0052177194	0	38408	0.6828593	29638724	11427	0.00038554292	4.3198085	16742.232
4_depth10000000_spike0.00000_and_assembly-primaryseq_via_bwa-mem	Haloarcula_hispanica_primary	0.02787856	0.0085932575	0	2782	1.960092	3025665	1635	0.00054037705	6.054645	23465.914
4_depth10000000_spike0.00000_and_assembly-primaryseq_via_bwa-mem	Salinibacter_ruber_other	0	0	0	0	0	35505	0	0	0	0
4_depth10000000_spike0.00000_and_assembly-primaryseq_via_bwa-mem	Trichoderma_reesei_primary	0.010964803	0.0033797792	0	4696	0.30164286	3756989	1099	0.0002925215	3.2775514	12702.769
4_depth10000000_spike0.00000_and_assembly-primaryseq_via_bwa-mem	Haloarcula_hispanica_other	0.06490043	0.020004839	0	1274	4.9520826	871226	772	0.0008861076	9.928377	38479.29
4_depth10000000_spike0.00000_and_assembly-primaryseq_via_bwa-mem	Salinibacter_ruber_primary	1.3284557	0.40948176	0	10892	3725.2332	3551823	74317	0.020923622	234.43834	908609.8
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	unmapped	NA	13.847035	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	bin.5	41.665195	4.132372	41.55042	3365421	46.929825	3365527	936049	0.2781285	16.15701	47771.703
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	bin.13	41.34086	4.1002045	41.21635	3223239	45.83308	3223287	889339	0.2759106	16.028166	47390.742
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	bin.1	68.38188	6.782145	68.29947	2054681	73.98844	2054681	937140	0.4561	26.495708	78340.3
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	Haloarcula_hispanica	0.000022329787	0.0000022146778	0	43	0.00005620898	3896891	4	0.0000010264592	0.00005962896	0.17630588
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	bin.12	59.00816	5.8524547	58.448807	2372295	107.07197	2372397	934460	0.39388853	22.88173	67654.78
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	bin.14	48.647396	4.82487	48.533897	2943394	91.10898	2943614	956690	0.32500526	18.880167	55823.305
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	bin.9	75.33332	7.471591	74.991325	1742932	124.626175	1743127	880993	0.50540954	29.360193	86809.77
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	bin.8	50.61853	5.020368	50.12895	2733428	142.51274	2733428	925263	0.33849913	19.664053	58141.043
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	Salinibacter_ruber	0.43313602	0.042958617	0	2464	639.0524	3587328	19663	0.0054812385	0.3184155	941.46454
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	Trichoderma_reesei	0.011436321	0.0011342593	0	28900	0.43276617	33395712	7991	0.00023928222	0.013900355	41.099407
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	bin.4	33.104595	3.2833283	30.640354	4858752	300.28394	4859648	1090159	0.2243288	13.031683	38530.996
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	bin.11	66.57622	6.6030583	66.21214	1995590	124.06213	1995888	888950	0.44539073	25.873587	76500.87
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	bin.7	27.745405	2.7518013	27.621807	5016837	32.351563	5017016	929074	0.18518458	10.757721	31807.54
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	bin.10	142.63814	14.146912	142.39847	4348160	2260.668	4354925	4181580	0.96019566	55.77957	164924.4
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	bin.15	50.296272	4.9884057	50.15616	2813798	66.92517	2814003	945251	0.33590972	19.513632	57696.277
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	bin.3	77.71359	7.7076683	77.04529	1816922	498.49234	1817181	942640	0.51873755	30.134443	89099.01
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	bin.6	50.785595	5.036937	48.80364	2332633	1121.1783	2332634	801083	0.3434242	19.950161	58986.977
4_depth10000000_spike0.00000_and_bins-allseqs_via_bwa-mem	bin.2	34.349083	3.4067569	33.91636	4116115	218.23302	4117196	947779	0.23020011	13.37276	39539.46
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	unmapped	NA	13.846988	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	bin.5	41.665195	4.1323195	41.55042	3365421	46.929825	3365527	936049	0.2781285	16.157	47769.656
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	bin.13	41.34086	4.1001515	41.21635	3223239	45.83308	3223287	889339	0.2759106	16.028158	47388.723
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	bin.1	68.38188	6.782058	68.29947	2054681	73.98844	2054681	937140	0.4561	26.495693	78336.96
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	bin.12	59.00816	5.85238	58.448807	2372295	107.07197	2372397	934460	0.39388853	22.881716	67651.9
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	bin.14	48.647396	4.824808	48.533897	2943394	91.10898	2943614	956690	0.32500526	18.880157	55820.934
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	bin.9	75.33332	7.4714956	74.991325	1742932	124.626175	1743127	880993	0.50540954	29.360176	86806.07
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	bin.8	50.618675	5.020318	50.12895	2733428	142.63652	2733428	925270	0.3385017	19.66419	58138.992
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	Trichoderma_reesei_other	0.011973711	0.0011875427	0	25613	0.46443334	29638724	7297	0.00024619818	0.014302108	42.28552
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	bin.4	33.10447	3.2832735	30.640276	4858757	300.2669	4859648	1090151	0.22432715	13.03158	38529.066
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	Haloarcula_hispanica_primary	0.000028755436	0.00000285194	0	43	0.00007238357	3025665	4	0.0000013220234	0.00007679879	0.22706252
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	Salinibacter_ruber_other	0	0	0	0	0	35505	0	0	0	0
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	bin.11	66.57625	6.6029763	66.21215	1995593	124.063156	1995888	888951	0.44539124	25.873602	76497.695
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	bin.7	27.745401	2.7517657	27.621807	5016837	32.351665	5017016	929074	0.18518458	10.757715	31806.174
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	bin.10	142.6383	14.146747	142.39856	4348137	2262.0564	4354925	4181620	0.96020484	55.780075	164918.94
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	bin.15	50.29628	4.988343	50.15616	2813797	66.92463	2814003	945251	0.33590972	19.51362	57693.813
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	bin.3	77.713394	7.707549	77.04525	1816918	498.49857	1817181	942639	0.518737	30.134392	89095.12
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	Trichoderma_reesei_primary	0.007198871	0.000713978	0	3216	0.185036	3756989	693	0.00018445622	0.010715404	31.681084
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	bin.6	50.785595	5.036873	48.80356	2332633	1121.1819	2332634	801083	0.3434242	19.95015	58984.445
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	Haloarcula_hispanica_other	0	0	0	0	0	871226	0	0	0	0
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	bin.2	34.349087	3.4067137	33.91636	4116115	218.23538	4117196	947779	0.23020011	13.372752	39537.773
4_depth10000000_spike0.00000_and_bins-primaryseq_via_bwa-mem	Salinibacter_ruber_primary	0.4369828	0.043339588	0	2464	644.04785	3551823	19635	0.005528147	0.32114032	949.48083
4_depth10000000_spike0.00000_and_mock-allseqs_via_bwa-mem	unmapped	NA	99.55332	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00000_and_mock-allseqs_via_bwa-mem	Haloarcula_hispanica	0.036140118	0.011801951	0	4057	2.6376147	3896891	2404	0.000616902	6.9120674	28414.785
4_depth10000000_spike0.00000_and_mock-allseqs_via_bwa-mem	Salinibacter_ruber	1.315431	0.42956838	0	10892	3688.743	3587328	74325	0.020718763	232.14299	954315.7
4_depth10000000_spike0.00000_and_mock-allseqs_via_bwa-mem	Trichoderma_reesei	0.016251268	0.005307029	0	43070	0.6398834	33395712	12521	0.00037492838	4.200878	17269.373
4_depth10000000_spike0.00000_and_mock-primaryseq_via_bwa-mem	unmapped	NA	99.55332	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00000_and_mock-primaryseq_via_bwa-mem	Trichoderma_reesei_other	0.016927516	0.0052177194	0	38408	0.6828593	29638724	11427	0.00038554292	4.3198085	16742.232
4_depth10000000_spike0.00000_and_mock-primaryseq_via_bwa-mem	Haloarcula_hispanica_primary	0.02787856	0.0085932575	0	2782	1.960092	3025665	1635	0.00054037705	6.054645	23465.914
4_depth10000000_spike0.00000_and_mock-primaryseq_via_bwa-mem	Salinibacter_ruber_other	0	0	0	0	0	35505	0	0	0	0
4_depth10000000_spike0.00000_and_mock-primaryseq_via_bwa-mem	Trichoderma_reesei_primary	0.010964803	0.0033797792	0	4696	0.30164286	3756989	1099	0.0002925215	3.2775514	12702.769
4_depth10000000_spike0.00000_and_mock-primaryseq_via_bwa-mem	Haloarcula_hispanica_other	0.06490043	0.020004839	0	1274	4.9520826	871226	772	0.0008861076	9.928377	38479.29
4_depth10000000_spike0.00000_and_mock-primaryseq_via_bwa-mem	Salinibacter_ruber_primary	1.3284557	0.40948176	0	10892	3725.2332	3551823	74317	0.020923622	234.43834	908609.8
4_depth10000000_spike0.00001_and_spike-allseqs_via_minimap2-sr	unmapped	NA	99.81882	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00001_and_spike-allseqs_via_minimap2-sr	Haloarcula_hispanica	0.0181246	0.005104136	0	11748	1.2207348	3896891	898	0.00023044011	6.365222	27468.363
4_depth10000000_spike0.00001_and_spike-allseqs_via_minimap2-sr	Salinibacter_ruber	0.61556363	0.17335115	0	12704	1320.0723	3587328	28542	0.00795634	219.77017	948392.7
4_depth10000000_spike0.00001_and_spike-allseqs_via_minimap2-sr	Trichoderma_reesei	0.00970541	0.0027331766	0	34543	0.33402994	33395712	6763	0.00020251103	5.593764	24139.24
4_depth10000000_spike0.00001_and_spike-primaryseq_via_minimap2-sr	unmapped	NA	99.81882	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00001_and_spike-primaryseq_via_minimap2-sr	Trichoderma_reesei_other	0.010124573	0.002677951	0	29593	0.3533367	29638724	6149	0.00020746507	5.7306046	23101.393
4_depth10000000_spike0.00001_and_spike-primaryseq_via_minimap2-sr	Haloarcula_hispanica_primary	0.013864417	0.0036671404	0	8886	0.89593816	3025665	559	0.00018475277	5.103245	20572.373
4_depth10000000_spike0.00001_and_spike-primaryseq_via_minimap2-sr	Salinibacter_ruber_other	0	0	0	0	0	35505	0	0	0	0
4_depth10000000_spike0.00001_and_spike-primaryseq_via_minimap2-sr	Trichoderma_reesei_primary	0.0063737095	0.0016858472	0	4994	0.17049135	3756989	614	0.00016342875	4.5142317	18197.924
4_depth10000000_spike0.00001_and_spike-primaryseq_via_minimap2-sr	Haloarcula_hispanica_other	0.03296823	0.008720102	0	2836	2.31868	871226	339	0.00038910683	10.747917	43327.363
4_depth10000000_spike0.00001_and_spike-primaryseq_via_minimap2-sr	Salinibacter_ruber_primary	0.6216912	0.16443743	0	12704	1333.2091	3551823	28542	0.008035873	221.96706	894800.8
4_depth10000000_spike0.00001_and_assembly-allseqs_via_minimap2-sr	unmapped	NA	99.81882	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00001_and_assembly-allseqs_via_minimap2-sr	Haloarcula_hispanica	0.0181246	0.005104136	0	11748	1.2207348	3896891	898	0.00023044011	6.365222	27468.363
4_depth10000000_spike0.00001_and_assembly-allseqs_via_minimap2-sr	Salinibacter_ruber	0.61556363	0.17335115	0	12704	1320.0723	3587328	28542	0.00795634	219.77017	948392.7
4_depth10000000_spike0.00001_and_assembly-allseqs_via_minimap2-sr	Trichoderma_reesei	0.00970541	0.0027331766	0	34543	0.33402994	33395712	6763	0.00020251103	5.593764	24139.24
4_depth10000000_spike0.00001_and_assembly-primaryseq_via_minimap2-sr	unmapped	NA	99.81882	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00001_and_assembly-primaryseq_via_minimap2-sr	Trichoderma_reesei_other	0.010124573	0.002677951	0	29593	0.3533367	29638724	6149	0.00020746507	5.7306046	23101.393
4_depth10000000_spike0.00001_and_assembly-primaryseq_via_minimap2-sr	Haloarcula_hispanica_primary	0.013864417	0.0036671404	0	8886	0.89593816	3025665	559	0.00018475277	5.103245	20572.373
4_depth10000000_spike0.00001_and_assembly-primaryseq_via_minimap2-sr	Salinibacter_ruber_other	0	0	0	0	0	35505	0	0	0	0
4_depth10000000_spike0.00001_and_assembly-primaryseq_via_minimap2-sr	Trichoderma_reesei_primary	0.0063737095	0.0016858472	0	4994	0.17049135	3756989	614	0.00016342875	4.5142317	18197.924
4_depth10000000_spike0.00001_and_assembly-primaryseq_via_minimap2-sr	Haloarcula_hispanica_other	0.03296823	0.008720102	0	2836	2.31868	871226	339	0.00038910683	10.747917	43327.363
4_depth10000000_spike0.00001_and_assembly-primaryseq_via_minimap2-sr	Salinibacter_ruber_primary	0.6216912	0.16443743	0	12704	1333.2091	3551823	28542	0.008035873	221.96706	894800.8
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	unmapped	NA	14.062863	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.5	41.654697	4.1302295	41.546314	3365442	45.391003	3365527	935559	0.27798292	16.18912	47924.797
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.13	41.31565	4.0966115	41.20994	3223283	44.72497	3223287	888469	0.27564067	16.052711	47520.984
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.1	58.963947	5.8465104	58.439503	2372314	102.57838	2372397	933303	0.39340085	22.910807	67823.07
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	Haloarcula_hispanica	0.0025409758	0.0002519479	0	9900	0.0025345199	3896891	66	0.000016936578	0.0009863494	2.9198968
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.12	68.37001	6.779159	68.297935	2054681	70.93888	2054681	936734	0.4559024	26.550762	78598.46
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.14	48.536694	4.812607	48.505466	2949080	82.86757	2949239	955429	0.3239578	18.866598	55850.94
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.9	75.32768	7.46904	74.99115	1742958	120.42468	1743127	880483	0.50511694	29.416912	87083.14
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.8	66.505844	6.5943193	66.202774	1995660	107.94216	1995888	887250	0.44453898	25.88898	76639.375
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	Salinibacter_ruber	0.3269205	0.032415472	0	11893	442.9711	3587328	14032	0.0039115464	0.22779995	674.35815
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	Trichoderma_reesei	0.008749837	0.0008675812	0	33429	0.2775588	33395712	5982	0.00017912479	0.010431838	30.881445
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.4	141.64172	14.044341	142.00832	4349112	1541.0239	4354925	4137950	0.9501771	55.336243	163812.38
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.11	33.031734	3.275228	30.618605	4977160	298.44482	4977547	1109316	0.22286399	12.979114	38422.18
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.7	50.577118	5.014923	50.12736	2733428	125.191055	2733428	923480	0.33784685	19.675463	58245.445
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.10	50.282368	4.985697	50.153023	2813834	62.545628	2814003	944536	0.33565566	19.547853	57867.695
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.15	34.316586	3.4026263	33.91585	4116321	184.54044	4117196	945791	0.22971727	13.378233	39603.7
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.3	77.67196	7.7014847	77.03751	1817098	475.13434	1817181	941869	0.5183132	30.185434	89358.2
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.6	50.43389	5.000721	48.711445	2359006	1056.8754	2359010	802394	0.34014013	19.80902	58640.824
4_depth10000000_spike0.00001_and_bins-allseqs_via_minimap2-sr	bin.2	27.735737	2.750109	27.621737	5016924	31.704325	5017016	928329	0.18503608	10.776098	31900.574
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	unmapped	NA	14.062863	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.5	41.654663	4.130174	41.546314	3365442	45.384	3365527	935557	0.27798232	16.189085	47923.04
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.13	41.31516	4.0965114	41.20984	3223283	44.69284	3223287	888459	0.27563757	16.052532	47518.82
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.1	58.96386	5.846429	58.43941	2372314	102.57708	2372397	933300	0.3933996	22.910734	67820.516
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.12	68.37005	6.7790785	68.2979	2054681	70.94935	2054681	936733	0.45590192	26.550734	78595.67
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.14	48.53741	4.812618	48.506153	2949080	82.86757	2949239	955439	0.3239612	18.866795	55849.613
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.9	75.32768	7.4689474	74.99064	1742958	120.56164	1743127	880482	0.5051164	29.416878	87080.05
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.8	66.50587	6.5942397	66.20308	1995665	107.93085	1995888	887249	0.44453847	25.888952	76636.66
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	Trichoderma_reesei_other	0.009147266	0.0009069765	0	28486	0.2952696	29638724	5434	0.00018334122	0.0106773935	31.607298
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.4	141.6497	14.044957	142.01085	4349111	1540.8605	4354925	4138129	0.9502182	55.33864	163813.81
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	Haloarcula_hispanica_primary	0.0025780734	0.00025562308	0	7800	0.002571428	3025665	52	0.000017186305	0.001000893	2.9628506
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	Salinibacter_ruber_other	0	0	0	0	0	35505	0	0	0	0
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.11	33.024765	3.2744963	30.617887	4977148	297.7358	4977547	1109150	0.22283064	12.977171	38415.105
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.7	50.576946	5.0148435	50.127754	2733428	124.95793	2733428	923478	0.3378461	19.67542	58243.324
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.10	50.28239	4.985637	50.153336	2813834	62.523235	2814003	944537	0.33565602	19.547874	57865.76
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.15	34.31667	3.4025922	33.915874	4116317	184.69276	4117196	945795	0.22971824	13.37829	39602.51
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.3	77.671906	7.7013826	77.03736	1817098	474.99042	1817181	941869	0.5183132	30.185434	89355.11
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	Trichoderma_reesei_primary	0.0056443727	0.00055965513	0	4862	0.12275464	3756989	546	0.00014532915	0.008463653	25.054153
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.6	50.4308	5.000353	48.70877	2359008	1056.7699	2359010	802355	0.34012362	19.808058	58635.957
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	Haloarcula_hispanica_other	0.0024120575	0.00023916214	0	2100	0.002406242	871226	14	0.000016069309	0.0009358416	2.7702851
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	bin.2	27.73696	2.750196	27.621954	5016924	31.738338	5017016	928370	0.18504426	10.776574	31900.895
4_depth10000000_spike0.00001_and_bins-primaryseq_via_minimap2-sr	Salinibacter_ruber_primary	0.32998252	0.032718677	0	11893	446.04584	3551823	14024	0.003948395	0.22994593	680.6873
4_depth10000000_spike0.00001_and_mock-allseqs_via_minimap2-sr	unmapped	NA	99.81882	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00001_and_mock-allseqs_via_minimap2-sr	Haloarcula_hispanica	0.0181246	0.005104136	0	11748	1.2207348	3896891	898	0.00023044011	6.365222	27468.363
4_depth10000000_spike0.00001_and_mock-allseqs_via_minimap2-sr	Salinibacter_ruber	0.61556363	0.17335115	0	12704	1320.0723	3587328	28542	0.00795634	219.77017	948392.7
4_depth10000000_spike0.00001_and_mock-allseqs_via_minimap2-sr	Trichoderma_reesei	0.00970541	0.0027331766	0	34543	0.33402994	33395712	6763	0.00020251103	5.593764	24139.24
4_depth10000000_spike0.00001_and_mock-primaryseq_via_minimap2-sr	unmapped	NA	99.81882	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00001_and_mock-primaryseq_via_minimap2-sr	Trichoderma_reesei_other	0.010124573	0.002677951	0	29593	0.3533367	29638724	6149	0.00020746507	5.7306046	23101.393
4_depth10000000_spike0.00001_and_mock-primaryseq_via_minimap2-sr	Haloarcula_hispanica_primary	0.013864417	0.0036671404	0	8886	0.89593816	3025665	559	0.00018475277	5.103245	20572.373
4_depth10000000_spike0.00001_and_mock-primaryseq_via_minimap2-sr	Salinibacter_ruber_other	0	0	0	0	0	35505	0	0	0	0
4_depth10000000_spike0.00001_and_mock-primaryseq_via_minimap2-sr	Trichoderma_reesei_primary	0.0063737095	0.0016858472	0	4994	0.17049135	3756989	614	0.00016342875	4.5142317	18197.924
4_depth10000000_spike0.00001_and_mock-primaryseq_via_minimap2-sr	Haloarcula_hispanica_other	0.03296823	0.008720102	0	2836	2.31868	871226	339	0.00038910683	10.747917	43327.363
4_depth10000000_spike0.00001_and_mock-primaryseq_via_minimap2-sr	Salinibacter_ruber_primary	0.6216912	0.16443743	0	12704	1333.2091	3551823	28542	0.008035873	221.96706	894800.8
4_depth10000000_spike0.00001_and_spike-allseqs_via_bwa-mem	unmapped	NA	99.55212	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00001_and_spike-allseqs_via_bwa-mem	Haloarcula_hispanica	0.038662616	0.012608328	0	13954	2.6350956	3896891	2469	0.000633582	7.079762	29133.559
4_depth10000000_spike0.00001_and_spike-allseqs_via_bwa-mem	Salinibacter_ruber	1.3181801	0.42987382	0	20746	3689.1804	3587328	74385	0.02073549	231.70215	953465.3
4_depth10000000_spike0.00001_and_spike-allseqs_via_bwa-mem	Trichoderma_reesei	0.016579147	0.005406652	0	53084	0.6376482	33395712	12638	0.0003784318	4.2286663	17401.166
4_depth10000000_spike0.00001_and_spike-primaryseq_via_bwa-mem	unmapped	NA	99.55212	NA	NA	NA	NA	NA	NA	NA	NA
4_depth10000000_spike0.00001_and_spike-primaryseq_via_bwa-mem	Trichoderma_reesei_other	0.017200204	0.005280464	0	45821	0.6795186	29638724	11509	0.00038830956	4.339042	16802.791
