sample	Genome	Mean	Relative_Abundance_Perc	Trimmed_Mean	Covered_Bases	Variance	Length	Read_Count	Reads_per_base	RPKM	TPM
3_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperaw	Salinibacter_ruber	0	0	0	0	0	3587328	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperaw	Trichoderma_reesei	0.00007629366	0.00008508403	0	548	0.0004527538	33395712	17	0.00000050904737	29.943962	1000000
3_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	unmapped	NA	99.999916	NA	NA	NA	NA	NA	NA	NA	NA
3_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	Salinibacter_ruber_primary_masked	0	0	0	0	0	3551823	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	Haloarcula_hispanica_other_masked	0	0	0	0	0	871226	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	Trichoderma_reesei_other	0.00008596794	0.00008508403	0	548	0.00051016355	29638724	17	0.00000057357397	33.739643	1000000
3_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	Trichoderma_reesei_primary	0	0	0	0	0	3756989	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	Salinibacter_ruber_other_masked	0	0	0	0	0	35505	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttyperrnamasked	Haloarcula_hispanica_primary_masked	0	0	0	0	0	3025665	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttypesplit	unmapped	NA	99.999916	NA	NA	NA	NA	NA	NA	NA	NA
3_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttypesplit	Trichoderma_reesei_other	0.00008596794	0.00008508403	0	548	0.00051016355	29638724	17	0.00000057357397	33.739643	1000000
3_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttypesplit	Haloarcula_hispanica_primary	0	0	0	0	0	3025665	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttypesplit	Salinibacter_ruber_other	0	0	0	0	0	35505	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttypesplit	Trichoderma_reesei_primary	0	0	0	0	0	3756989	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttypesplit	Haloarcula_hispanica_other	0	0	0	0	0	871226	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperminimap2-sr_quanttypesplit	Salinibacter_ruber_primary	0	0	0	0	0	3551823	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperaw	unmapped	NA	99.999916	NA	NA	NA	NA	NA	NA	NA	NA
3_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperaw	Haloarcula_hispanica	0	0	0	0	0	3896891	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperaw	Salinibacter_ruber	0	0	0	0	0	3587328	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperaw	Trichoderma_reesei	0.00007629366	0.00008508403	0	548	0.0004527538	33395712	17	0.00000050904737	29.943962	1000000
3_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	unmapped	NA	99.999916	NA	NA	NA	NA	NA	NA	NA	NA
3_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	Salinibacter_ruber_primary_masked	0	0	0	0	0	3551823	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	Haloarcula_hispanica_other_masked	0	0	0	0	0	871226	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	Trichoderma_reesei_other	0.00008596794	0.00008508403	0	548	0.00051016355	29638724	17	0.00000057357397	33.739643	1000000
3_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	Trichoderma_reesei_primary	0	0	0	0	0	3756989	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	Salinibacter_ruber_other_masked	0	0	0	0	0	35505	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttyperrnamasked	Haloarcula_hispanica_primary_masked	0	0	0	0	0	3025665	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttypesplit	unmapped	NA	99.999916	NA	NA	NA	NA	NA	NA	NA	NA
3_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttypesplit	Trichoderma_reesei_other	0.00008596794	0.00008508403	0	548	0.00051016355	29638724	17	0.00000057357397	33.739643	1000000
3_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttypesplit	Haloarcula_hispanica_primary	0	0	0	0	0	3025665	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttypesplit	Salinibacter_ruber_other	0	0	0	0	0	35505	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttypesplit	Trichoderma_reesei_primary	0	0	0	0	0	3756989	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttypesplit	Haloarcula_hispanica_other	0	0	0	0	0	871226	0	0	0	0
3_depth10000000_spike0.00000_offtargetzymo_mapperbwa-mem_quanttypesplit	Salinibacter_ruber_primary	0	0	0	0	0	3551823	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	unmapped	NA	17.27705	NA	NA	NA	NA	NA	NA	NA	NA
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.5	41.467354	4.0549917	41.440025	3362049	43.95118	3362378	928856	0.27624974	16.71379	49116.402
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.13	49.9822	4.887638	49.96345	2724270	57.558414	2724449	906919	0.33288163	20.140162	59185.406
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.1	30.421768	2.9748707	29.761707	4760374	114.16974	4764913	963959	0.20230359	12.239867	35969
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	Haloarcula_hispanica	0	0	0	0	0	3896891	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.12	27.657013	2.7045121	27.556189	5045721	37.01178	5046389	929710	0.18423273	11.146536	32756.053
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.14	58.367363	5.707603	58.20716	2375875	91.86444	2376424	923155	0.3884639	23.503027	69067.77
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.9	48.576126	4.750141	48.651962	2947820	61.17143	2948814	954276	0.3236135	19.579416	57537.543
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.8	33.960686	3.320933	33.785633	4117478	87.1024	4119308	931511	0.22613288	13.6816	40205.777
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	Salinibacter_ruber	0	0	0	0	0	3587328	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	Trichoderma_reesei	0.00007629366	0.000007460572	0	548	0.0004527538	33395712	17	0.00000050904737	0.000030798623	0.09050721
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.4	65.95101	6.4491887	65.97754	1986652	108.01267	1987197	872047	0.4388327	26.550465	78023.2
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.11	130.86774	12.797239	133.19464	4324834	884.5009	4332651	3750860	0.8657194	52.378162	153922.42
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.7	74.38435	7.2738657	74.658226	1762264	102.20918	1762569	870304	0.49377018	29.874317	87790.92
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.10	47.875362	4.6816154	47.991127	2561994	114.915855	2562973	813752	0.31750315	19.209726	56451.15
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.15	41.1266	4.0216703	41.11806	3200653	44.379078	3201141	876600	0.27383986	16.56799	48687.94
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.3	68.26695	6.6756597	68.255516	2054759	70.57832	2054884	934665	0.4548505	27.519579	80871.12
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.6	50.099884	4.899146	50.101017	2815719	53.63992	2815989	939993	0.33380565	20.196066	59349.69
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperaw	bin.2	76.94092	7.5238657	76.84661	1818547	273.95844	1818915	931626	0.5121878	30.988625	91065.51
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	unmapped	NA	17.278831	NA	NA	NA	NA	NA	NA	NA	NA
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.5	41.467354	4.0549793	41.440025	3362049	43.95118	3362378	928856	0.27624974	16.714151	49117.32
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.13	49.98231	4.887634	49.963524	2724270	57.55559	2724449	906921	0.33288234	20.140638	59186.62
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.1	30.423471	2.9750283	29.762518	4760356	114.22589	4764913	964013	0.20231493	12.240816	35971.676
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	Salinibacter_ruber_primary_masked	0	0	0	0	0	3551823	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.12	27.658384	2.7046378	27.557316	5045668	37.00259	5046389	929756	0.18424185	11.147326	32758.277
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.14	58.36875	5.7077208	58.20678	2375874	91.77032	2376424	923177	0.38847318	23.504093	69070.69
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.9	48.573116	4.7498326	48.651733	2947799	61.33425	2948814	954217	0.3235935	19.578627	57535.047
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.8	33.959663	3.320823	33.784813	4117540	87.10912	4119308	931483	0.22612609	13.681481	40205.316
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	Haloarcula_hispanica_other_masked	0	0	0	0	0	871226	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	Trichoderma_reesei_other	0.00008596794	0.0000084065705	0	548	0.00051016355	29638724	17	0.00000057357397	0.000034703386	0.101981685
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.4	65.94988	6.4490595	65.977455	1986652	108.13094	1987197	872032	0.43882513	26.550575	78023.29
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.11	130.85742	12.79619	133.19453	4324843	886.25244	4332651	3750562	0.8656506	52.37513	153913.03
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.7	74.3831	7.2737207	74.65749	1762264	102.22845	1762569	870289	0.49376166	29.874443	87791.02
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.10	47.87527	4.681592	47.990414	2562034	114.762276	2562973	813750	0.31750238	19.21009	56452.05
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.15	41.12453	4.021456	41.11759	3200647	44.44747	3201141	876556	0.27382612	16.567513	48686.4
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.3	68.26739	6.6756816	68.255714	2054759	70.56735	2054884	934671	0.45485342	27.520348	80873.125
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	Trichoderma_reesei_primary	0	0	0	0	0	3756989	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	Salinibacter_ruber_other_masked	0	0	0	0	0	35505	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.6	50.099297	4.899073	50.100365	2815719	53.643738	2815989	939982	0.33380172	20.196264	59350.086
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	bin.2	76.93984	7.5237374	76.84725	1818565	273.9945	1818915	931613	0.5121806	30.98886	91065.93
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttyperrnamasked	Haloarcula_hispanica_primary_masked	0	0	0	0	0	3025665	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	unmapped	NA	17.276865	NA	NA	NA	NA	NA	NA	NA	NA
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.5	41.467354	4.055003	41.440025	3362049	43.95118	3362378	928856	0.27624974	16.713755	49116.44
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.13	49.982258	4.887657	49.96348	2724270	57.556347	2724449	906920	0.332882	20.140139	59185.492
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.1	30.42524	2.9752185	29.763647	4760317	114.270615	4764913	964069	0.20232667	12.241238	35973.125
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.12	27.658947	2.7047088	27.556402	5045686	36.943382	5046389	929775	0.1842456	11.147289	32758.355
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.14	58.369576	5.707835	58.207493	2375858	91.75046	2376424	923190	0.38847867	23.503866	69070.445
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.9	48.571945	4.749746	48.65266	2947805	61.37613	2948814	954194	0.3235857	19.57769	57532.633
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.8	33.961193	3.3209918	33.78659	4117531	87.11472	4119308	931525	0.22613628	13.681774	40206.406
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	Trichoderma_reesei_other	0.00008596794	0.00000840662	0	548	0.00051016355	29638724	17	0.00000057357397	0.000034702563	0.10197993
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.4	65.949196	6.44903	65.97728	1986652	108.151596	1987197	872023	0.4388206	26.549673	78021.09
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	Haloarcula_hispanica_primary	0	0	0	0	0	3025665	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	Salinibacter_ruber_other	0	0	0	0	0	35505	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.11	130.8666	12.797163	133.19464	4324842	884.71844	4332651	3750826	0.86571157	52.37757	153921.13
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.7	74.38723	7.274167	74.66017	1762264	102.08773	1762569	870338	0.49378946	29.875418	87794.414
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.10	47.874214	4.681516	47.99099	2562015	114.74237	2562973	813732	0.31749535	19.209211	56449.805
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.15	41.12406	4.0214334	41.11744	3200633	44.46349	3201141	876546	0.273823	16.56693	48684.973
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.3	68.26746	6.6757283	68.25576	2054759	70.56436	2054884	934672	0.4548539	27.519724	80871.77
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	Trichoderma_reesei_primary	0	0	0	0	0	3756989	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.6	50.099773	4.899149	50.100628	2815715	53.631367	2815989	939991	0.33380494	20.195978	59349.605
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	Haloarcula_hispanica_other	0	0	0	0	0	871226	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	bin.2	76.93984	7.5237813	76.84725	1818565	273.9945	1818915	931613	0.5121806	30.988125	91064.3
3_depth10000000_spike0.00000_offtargetbins_mapperminimap2-sr_quanttypesplit	Salinibacter_ruber_primary	0	0	0	0	0	3551823	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	unmapped	NA	17.27705	NA	NA	NA	NA	NA	NA	NA	NA
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.5	41.467354	4.0549917	41.440025	3362049	43.95118	3362378	928856	0.27624974	16.71379	49116.402
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.13	49.9822	4.887638	49.96345	2724270	57.558414	2724449	906919	0.33288163	20.140162	59185.406
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.1	30.421768	2.9748707	29.761707	4760374	114.16974	4764913	963959	0.20230359	12.239867	35969
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	Haloarcula_hispanica	0	0	0	0	0	3896891	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.12	27.657013	2.7045121	27.556189	5045721	37.01178	5046389	929710	0.18423273	11.146536	32756.053
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.14	58.367363	5.707603	58.20716	2375875	91.86444	2376424	923155	0.3884639	23.503027	69067.77
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.9	48.576126	4.750141	48.651962	2947820	61.17143	2948814	954276	0.3236135	19.579416	57537.543
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.8	33.960686	3.320933	33.785633	4117478	87.1024	4119308	931511	0.22613288	13.6816	40205.777
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	Salinibacter_ruber	0	0	0	0	0	3587328	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	Trichoderma_reesei	0.00007629366	0.000007460572	0	548	0.0004527538	33395712	17	0.00000050904737	0.000030798623	0.09050721
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.4	65.95101	6.4491887	65.97754	1986652	108.01267	1987197	872047	0.4388327	26.550465	78023.2
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.11	130.86774	12.797239	133.19464	4324834	884.5009	4332651	3750860	0.8657194	52.378162	153922.42
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.7	74.38435	7.2738657	74.658226	1762264	102.20918	1762569	870304	0.49377018	29.874317	87790.92
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.10	47.875362	4.6816154	47.991127	2561994	114.915855	2562973	813752	0.31750315	19.209726	56451.15
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.15	41.1266	4.0216703	41.11806	3200653	44.379078	3201141	876600	0.27383986	16.56799	48687.94
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.3	68.26695	6.6756597	68.255516	2054759	70.57832	2054884	934665	0.4548505	27.519579	80871.12
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.6	50.099884	4.899146	50.101017	2815719	53.63992	2815989	939993	0.33380565	20.196066	59349.69
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperaw	bin.2	76.94092	7.5238657	76.84661	1818547	273.95844	1818915	931626	0.5121878	30.988625	91065.51
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	unmapped	NA	17.278831	NA	NA	NA	NA	NA	NA	NA	NA
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.5	41.467354	4.0549793	41.440025	3362049	43.95118	3362378	928856	0.27624974	16.714151	49117.32
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.13	49.98231	4.887634	49.963524	2724270	57.55559	2724449	906921	0.33288234	20.140638	59186.62
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.1	30.423471	2.9750283	29.762518	4760356	114.22589	4764913	964013	0.20231493	12.240816	35971.676
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	Salinibacter_ruber_primary_masked	0	0	0	0	0	3551823	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.12	27.658384	2.7046378	27.557316	5045668	37.00259	5046389	929756	0.18424185	11.147326	32758.277
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.14	58.36875	5.7077208	58.20678	2375874	91.77032	2376424	923177	0.38847318	23.504093	69070.69
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.9	48.573116	4.7498326	48.651733	2947799	61.33425	2948814	954217	0.3235935	19.578627	57535.047
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.8	33.959663	3.320823	33.784813	4117540	87.10912	4119308	931483	0.22612609	13.681481	40205.316
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	Haloarcula_hispanica_other_masked	0	0	0	0	0	871226	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	Trichoderma_reesei_other	0.00008596794	0.0000084065705	0	548	0.00051016355	29638724	17	0.00000057357397	0.000034703386	0.101981685
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.4	65.94988	6.4490595	65.977455	1986652	108.13094	1987197	872032	0.43882513	26.550575	78023.29
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.11	130.85742	12.79619	133.19453	4324843	886.25244	4332651	3750562	0.8656506	52.37513	153913.03
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.7	74.3831	7.2737207	74.65749	1762264	102.22845	1762569	870289	0.49376166	29.874443	87791.02
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.10	47.87527	4.681592	47.990414	2562034	114.762276	2562973	813750	0.31750238	19.21009	56452.05
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.15	41.12453	4.021456	41.11759	3200647	44.44747	3201141	876556	0.27382612	16.567513	48686.4
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.3	68.26739	6.6756816	68.255714	2054759	70.56735	2054884	934671	0.45485342	27.520348	80873.125
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	Trichoderma_reesei_primary	0	0	0	0	0	3756989	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	Salinibacter_ruber_other_masked	0	0	0	0	0	35505	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.6	50.099297	4.899073	50.100365	2815719	53.643738	2815989	939982	0.33380172	20.196264	59350.086
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	bin.2	76.93984	7.5237374	76.84725	1818565	273.9945	1818915	931613	0.5121806	30.98886	91065.93
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttyperrnamasked	Haloarcula_hispanica_primary_masked	0	0	0	0	0	3025665	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	unmapped	NA	17.276865	NA	NA	NA	NA	NA	NA	NA	NA
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	bin.5	41.467354	4.055003	41.440025	3362049	43.95118	3362378	928856	0.27624974	16.713755	49116.44
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	bin.13	49.982258	4.887657	49.96348	2724270	57.556347	2724449	906920	0.332882	20.140139	59185.492
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	bin.1	30.42524	2.9752185	29.763647	4760317	114.270615	4764913	964069	0.20232667	12.241238	35973.125
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	bin.12	27.658947	2.7047088	27.556402	5045686	36.943382	5046389	929775	0.1842456	11.147289	32758.355
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	bin.14	58.369576	5.707835	58.207493	2375858	91.75046	2376424	923190	0.38847867	23.503866	69070.445
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	bin.9	48.571945	4.749746	48.65266	2947805	61.37613	2948814	954194	0.3235857	19.57769	57532.633
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	bin.8	33.961193	3.3209918	33.78659	4117531	87.11472	4119308	931525	0.22613628	13.681774	40206.406
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	Trichoderma_reesei_other	0.00008596794	0.00000840662	0	548	0.00051016355	29638724	17	0.00000057357397	0.000034702563	0.10197993
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	bin.4	65.949196	6.44903	65.97728	1986652	108.151596	1987197	872023	0.4388206	26.549673	78021.09
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	Haloarcula_hispanica_primary	0	0	0	0	0	3025665	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	Salinibacter_ruber_other	0	0	0	0	0	35505	0	0	0	0
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	bin.11	130.8666	12.797163	133.19464	4324842	884.71844	4332651	3750826	0.86571157	52.37757	153921.13
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	bin.7	74.38723	7.274167	74.66017	1762264	102.08773	1762569	870338	0.49378946	29.875418	87794.414
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	bin.10	47.874214	4.681516	47.99099	2562015	114.74237	2562973	813732	0.31749535	19.209211	56449.805
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	bin.15	41.12406	4.0214334	41.11744	3200633	44.46349	3201141	876546	0.273823	16.56693	48684.973
3_depth10000000_spike0.00000_offtargetbins_mapperbwa-mem_quanttypesplit	bin.3	68.26746	6.6757283	68.25576	2054759	70.56436	2054884	934672	0.4548539	27.519724	80871.77
